participant,age_group,frame,timestamp,true_location,humna_class,human_score_blinks_removed,l2cs_score,l2cs_class,l2cs_norm
EX01,adult,163.7581395,5.404018605,-1.0,Left,-1,-0.14165434,left,-0.7102922212293814
EX01,adult,164.7627907,5.437172093,-1.0,Left,-1,-0.15596937,left,-0.782071525934777
EX01,adult,165.7674419,5.470325581,-0.977272727,Left,-1,-0.14933224,left,-0.7487912251964028
EX01,adult,166.772093,5.50347907,-0.954545455,Left,-1,-0.14804539,left,-0.74233862311862
EX01,adult,167.7767442,5.536632558,-0.931818182,Left,-1,-0.16501611,left,-0.8274343070653748
EX01,adult,168.7813953,5.569786047,-0.909090909,Left,-1,-0.1789607,left,-0.897356113563824
EX01,adult,169.7860465,5.602939535,-0.886363636,Left,-1,-0.17875537,left,-0.8963265694047928
EX01,adult,170.7906977,5.636093023,-0.863636364,Left,-1,-0.10624309,left,-0.5327308593439744
EX01,adult,171.7953488,5.669246512,-0.840909091,Left,-1,-0.114095956,left,-0.572107206188951
EX01,adult,172.8,5.7024,-0.818181818,Left,-1,-0.10239189,left,-0.5134199388759058
EX01,adult,173.8046512,5.735553488,-0.795454545,Left,-1,-0.101212636,left,-0.5075068406518339
EX01,adult,174.8093023,5.768706977,-0.772727273,Left,-1,-0.09972527,left,-0.5000487910832315
EX01,adult,175.8139535,5.801860465,-0.75,Left,-1,-0.09031871,left,-0.4528818232891571
EX01,adult,176.8186047,5.835013953,-0.727272727,Left,-1,-0.13065416,left,-0.655134387305412
EX01,adult,177.8232558,5.868167442,-0.704545455,Centre,0,-0.126359,left,-0.6335973456455228
EX01,adult,178.827907,5.90132093,-0.681818182,Centre,0,-0.11441074,left,-0.573685631354749
EX01,adult,179.8325581,5.934474419,-0.659090909,Centre,0,-0.10530246,left,-0.5280143007935164
EX01,adult,180.8372093,5.967627907,-0.636363636,Centre,0,-0.111152895,left,-0.5573499209068895
EX01,adult,181.8418605,6.000781395,-0.613636364,Centre,0,-0.0955718,left,-0.47922220886424144
EX01,adult,182.8465116,6.033934884,-0.590909091,Centre,0,-0.078065775,left,-0.3914423802337683
EX01,adult,183.8511628,6.067088372,-0.568181818,Centre,0,-0.049879413,left,-0.25010852840489095
EX01,adult,184.855814,6.10024186,-0.545454545,Centre,0,-0.07924742,left,-0.39736747075318263
EX01,adult,185.8604651,6.133395349,-0.522727273,Centre,0,-0.07767908,left,-0.3895034016650088
EX01,adult,186.8651163,6.166548837,-0.5,Centre,0,-0.050997406,left,-0.25571444080823436
EX01,adult,187.8697674,6.199702326,-0.477272727,Centre,0,-0.061582405,left,-0.30879041599666096
EX01,adult,188.8744186,6.232855814,-0.454545455,Centre,0,-0.031630363,left,-0.1586029812771503
EX01,adult,189.8790698,6.266009302,-0.431818182,Centre,0,-0.02710459,left,-0.1359095610573334
EX01,adult,190.8837209,6.299162791,-0.409090909,Centre,0,-0.046772834,left,-0.23453132129765153
EX01,adult,191.8883721,6.332316279,-0.386363636,Centre,0,-0.040082175,left,-0.20098259488315282
EX01,adult,192.8930233,6.365469767,-0.363636364,Centre,0,-0.043092877,left,-0.21607904544018935
EX01,adult,193.8976744,6.398623256,-0.340909091,Centre,0,-0.02472239,left,-0.12396458111061805
EX01,adult,194.9023256,6.431776744,-0.318181818,Centre,0,-0.025253959,left,-0.12663000884739994
EX01,adult,195.9069767,6.464930233,-0.295454545,Centre,0,-0.024467526,left,-0.12268662645374825
EX01,adult,196.9116279,6.498083721,-0.272727273,Centre,0,-0.0053742593,left,-0.026947953176699263
EX01,adult,197.9162791,6.531237209,-0.25,Centre,0,0.007301589,right,0.007928401997582912
EX01,adult,198.9209302,6.564390698,-0.227272727,Centre,0,0.012042283,right,0.0130760661988685
EX01,adult,199.9255814,6.597544186,-0.204545455,Centre,0,0.02238973,right,0.024311801627007183
EX01,adult,200.9302326,6.630697674,-0.181818182,Centre,0,0.025881667,right,0.02810350701059743
EX01,adult,201.9348837,6.663851163,-0.159090909,Centre,0,0.03535027,right,0.03838495366881104
EX01,adult,202.9395349,6.697004651,-0.136363636,Centre,0,0.016846625,right,0.018292842313318843
EX01,adult,203.944186,6.73015814,-0.113636364,Centre,0,0.023549004,right,0.025570593796201017
EX01,adult,204.9488372,6.763311628,-0.090909091,Centre,0,0.023235282,right,0.025229940421296653
EX01,adult,205.9534884,6.796465116,-0.068181818,Centre,0,0.040793505,right,0.04429546811195753
EX01,adult,206.9581395,6.829618605,-0.045454545,Centre,0,0.04413497,right,0.04792378616336489
EX01,adult,207.9627907,6.862772093,-0.022727273,Centre,0,0.04011786,right,0.04356182191718849
EX01,adult,208.9674419,6.895925581,-0.022727273,Centre,0,0.039824113,right,0.04324285832541089
EX01,adult,209.972093,6.92907907,-0.022727273,Centre,0,0.06034377,right,0.06552404603301715
EX01,adult,210.9767442,6.962232558,-0.022727273,Centre,0,0.08056915,right,0.08748569574578649
EX01,adult,211.9813953,6.995386047,-0.022727273,Centre,0,0.08337239,right,0.09052958699999346
EX01,adult,212.9860465,7.028539535,-0.022727273,Centre,0,0.08484725,right,0.09213105509007513
EX01,adult,213.9906977,7.061693023,-0.022727273,Centre,0,0.10346781,right,0.11235011558931197
EX01,adult,214.9953488,7.094846512,-0.022727273,Centre,0,0.104701646,right,0.1136898743193162
EX01,adult,216.0,7.128,-0.022727273,Centre,0,0.092110485,right,0.10001781134894885
EX01,adult,217.0046512,7.161153488,-0.022727273,Centre,0,0.10005896,right,0.1086486299144065
EX01,adult,218.0093023,7.194306977,-0.022727273,Centre,0,0.11348822,right,0.12323074149512941
EX01,adult,219.0139535,7.227460465,0.0,Centre,0,0.11303734,right,0.12274115592418605
EX01,adult,220.0186047,7.260613953,0.0,Centre,0,0.11375107,right,0.12351615509413318
EX01,adult,221.0232558,7.293767442,0.0,Centre,0,0.09910022,right,0.10760758504579335
EX01,adult,222.027907,7.32692093,0.0,Centre,0,0.098814465,right,0.10729730222137682
EX01,adult,223.0325581,7.360074419,0.0,Centre,0,0.07738613,right,0.0840294316361012
EX01,adult,224.0372093,7.393227907,0.0,Centre,0,0.07735125,right,0.08399155339492272
EX01,adult,225.0418605,7.426381395,0.0,Centre,0,0.10393093,right,0.11285299333245873
EX01,adult,226.0465116,7.459534884,0.0,Centre,0,0.074378096,right,0.08076316549610335
EX01,adult,227.0511628,7.492688372,0.0,Centre,0,0.066515915,right,0.07222604744096803
EX01,adult,228.055814,7.52584186,0.0,Centre,0,0.07023502,right,0.07626442455524861
EX01,adult,229.0604651,7.558995349,0.0,Centre,0,0.07882371,right,0.08559041644577768
EX01,adult,230.0651163,7.592148837,0.0,Centre,0,0.10889719,right,0.11824558633543339
EX01,adult,231.0697674,7.625302326,0.0,Centre,0,0.09697262,right,0.10529734403144739
EX01,adult,232.0744186,7.658455814,0.0,Centre,0,0.108372815,right,0.11767619919016611
EX01,adult,233.0790698,7.691609302,0.0,Centre,0,0.100560434,right,0.10919315592444494
EX01,adult,234.0837209,7.724762791,0.0,Centre,0,0.096544646,right,0.1048326276859168
EX01,adult,235.0883721,7.757916279,0.0,Centre,0,0.09556062,right,0.10376412473303202
EX01,adult,236.0930233,7.791069767,0.0,Centre,0,0.10144567,right,0.1101543830383663
EX01,adult,237.0976744,7.824223256,0.0,Centre,0,0.10091756,right,0.10958094271094815
EX01,adult,238.1023256,7.857376744,0.0,Centre,0,0.117984965,right,0.12811351537714205
EX01,adult,239.1069767,7.890530233,0.0,Centre,0,0.11117606,right,0.1207200904443731
EX01,adult,240.1116279,7.923683721,0.0,Centre,0,0.10745696,right,0.11668172142027644
EX01,adult,241.1162791,7.956837209,0.0,Centre,0,0.12654942,right,0.1374131979895181
EX01,adult,242.1209302,7.989990698,0.0,Centre,0,0.13257721,right,0.14395844803865787
EX01,adult,243.1255814,8.023144186,0.0,Centre,0,0.13353889,right,0.145002680439741
EX01,adult,244.1302326,8.056297674,0.0,Centre,0,0.11819456,right,0.12834110034138635
EX01,adult,245.1348837,8.089451163,0.0,Centre,0,0.11406053,right,0.12385218088382735
EX01,adult,246.1395349,8.122604651,0.0,Centre,0,0.115783595,right,0.12572316536148267
EX01,adult,247.144186,8.15575814,0.0,Centre,0,0.11586082,right,0.12580702011795747
EX01,adult,248.1488372,8.188911628,0.0,Centre,0,0.13046907,right,0.1416693304945633
EX01,adult,249.1534884,8.222065116,0.022727273,Centre,0,0.12100978,right,0.131398000611359
EX01,adult,250.1581395,8.255218605,0.045454545,Centre,0,0.11183226,right,0.12143262530416664
EX01,adult,251.1627907,8.288372093,0.068181818,Right,1,0.11389168,right,0.1236688411355175
EX01,adult,252.1674419,8.321525581,0.090909091,Right,1,0.12944855,right,0.14056120182077034
EX01,adult,253.172093,8.35467907,0.113636364,Right,1,0.13807905,right,0.14993259582353638
EX01,adult,254.1767442,8.387832558,0.136363636,Right,1,0.12497629,right,0.1357050203733484
EX01,adult,255.1813953,8.420986047,0.159090909,Right,1,0.16830193,right,0.1827499900814345
EX01,adult,256.1860465,8.454139535,0.159090909,Right,1,0.16853522,right,0.18300330992077252
EX01,adult,257.1906977,8.487293023,0.181818182,Right,1,0.14136885,right,0.15350481653954615
EX01,adult,258.1953488,8.520446512,0.204545455,Right,1,0.14381683,right,0.15616294355323337
EX01,adult,259.2,8.5536,0.227272727,Right,1,0.14057763,right,0.15264567136650262
EX01,adult,260.2046512,8.586753488,0.25,Right,1,0.12557152,right,0.136351345167827
EX01,adult,261.2093023,8.619906977,0.272727273,Right,1,0.1323932,right,0.14375863667585861
EX01,adult,262.2139535,8.653060465,0.295454545,Right,1,0.15720241,right,0.1706976223855519
EX01,adult,263.2186047,8.686213953,0.318181818,Right,1,0.14877723,right,0.161549177671636
EX01,adult,264.2232558,8.719367442,0.340909091,Right,1,0.14972718,right,0.16258067612320715
EX01,adult,265.227907,8.75252093,0.363636364,Right,1,0.1524548,right,0.1655424439203012
EX01,adult,266.2325581,8.785674419,0.386363636,Right,1,0.14020477,right,0.15224080620171496
EX01,adult,267.2372093,8.818827907,0.409090909,Right,1,0.18876727,right,0.20497220439325464
EX01,adult,268.2418605,8.851981395,0.431818182,Right,1,0.21070239,right,0.22879036928971355
EX01,adult,269.2465116,8.885134884,0.454545455,Right,1,0.20471215,right,0.2222858937676006
EX01,adult,270.2511628,8.918288372,0.477272727,Right,1,0.2209979,right,0.23996970905692208
EX01,adult,271.255814,8.95144186,0.5,Right,1,0.19575486,right,0.2125596481171262
EX01,adult,272.2604651,8.984595349,0.522727273,Right,1,0.21119533,right,0.2293256320391477
EX01,adult,273.2651163,9.017748837,0.545454545,Right,1,0.2272369,right,0.24674429964021982
EX01,adult,274.2697674,9.050902326,0.568181818,Right,1,0.24559566,right,0.2666790953465715
EX01,adult,275.2744186,9.084055814,0.590909091,Right,1,0.23765624,right,0.2580580982644096
EX01,adult,276.2790698,9.117209302,0.613636364,Right,1,0.27818954,right,0.3020710288377519
EX01,adult,277.2837209,9.150362791,0.613636364,Right,1,0.27723962,right,0.30103956274691646
EX01,adult,278.2883721,9.183516279,0.636363636,Right,1,0.27673998,right,0.3004970350123097
EX01,adult,279.2930233,9.216669767,0.659090909,Right,1,0.27273408,right,0.2961472343576779
EX01,adult,280.2976744,9.249823256,0.681818182,Right,1,0.27369067,right,0.2971859492533181
EX01,adult,281.3023256,9.282976744,0.704545455,Right,1,0.34056106,right,0.36979690337530885
EX01,adult,282.3069767,9.316130233,0.727272727,Right,1,0.35229546,right,0.38253865182456626
EX01,adult,283.3116279,9.349283721,0.75,Right,1,0.3236332,right,0.3514158436738289
EX01,adult,284.3162791,9.382437209,0.772727273,Right,1,0.3283289,right,0.35651466591779607
EX01,adult,285.3209302,9.415590698,0.795454545,Right,1,0.32382682,right,0.3516260913739029
EX01,adult,286.3255814,9.448744186,0.818181818,Right,1,0.36863637,right,0.40028236683573426
EX01,adult,287.3302326,9.481897674,0.840909091,Right,1,0.41940156,right,0.45540554700548963
EX01,adult,288.3348837,9.515051163,0.863636364,Right,1,0.43851665,right,0.4761615934633385
EX01,adult,289.3395349,9.548204651,0.886363636,Right,1,0.46260786,right,0.5023209443276905
EX01,adult,290.344186,9.58135814,0.909090909,Right,1,0.46667588,right,0.5067381847555952
EX01,adult,291.3488372,9.614511628,0.931818182,Right,1,0.50157577,right,0.5446340948957864
