participant,age_group,frame,timestamp,true_location,humna_class,human_score_blinks_removed
EX02,adult,53.87528868,1.777884527,0,Centre,0
EX02,adult,54.87297921,1.810808314,0,Centre,0
EX02,adult,55.87066975,1.843732102,0,Centre,0
EX02,adult,56.86836028,1.876655889,0,Centre,0
EX02,adult,57.86605081,1.909579677,0,Centre,0
EX02,adult,58.86374134,1.942503464,0,Centre,0
EX02,adult,59.86143187,1.975427252,0,Centre,0
EX02,adult,60.8591224,2.008351039,0,Centre,0
EX02,adult,61.85681293,2.041274827,0,Centre,0
EX02,adult,62.85450346,2.074198614,0,Centre,0
EX02,adult,63.852194,2.107122402,0,Centre,0
EX02,adult,64.84988453,2.140046189,0,Centre,0
EX02,adult,65.84757506,2.172969977,0,Centre,0
EX02,adult,66.84526559,2.205893764,0,Centre,0
EX02,adult,67.84295612,2.238817552,0,Centre,0
EX02,adult,68.84064665,2.271741339,0,Centre,0
EX02,adult,69.83833718,2.304665127,0,Centre,0
EX02,adult,70.83602771,2.337588915,0,Centre,0
EX02,adult,71.83371824,2.370512702,0,Centre,0
EX02,adult,72.83140878,2.40343649,0,Centre,0
EX02,adult,73.82909931,2.436360277,0,Centre,0
EX02,adult,74.82678984,2.469284065,0,Centre,0
EX02,adult,75.82448037,2.502207852,0,Centre,0
EX02,adult,76.8221709,2.53513164,0,Centre,0
EX02,adult,77.81986143,2.568055427,0,Centre,0
EX02,adult,78.81755196,2.600979215,0,Centre,0
EX02,adult,79.81524249,2.633903002,0,Centre,0
EX02,adult,80.81293303,2.66682679,0,Centre,0
EX02,adult,81.81062356,2.699750577,0,Centre,0
EX02,adult,82.80831409,2.732674365,0,Centre,0
EX02,adult,83.80600462,2.765598152,0,Centre,0
EX02,adult,84.80369515,2.79852194,0,Centre,0
EX02,adult,85.80138568,2.831445727,0,Centre,0
EX02,adult,86.79907621,2.864369515,0,Centre,0
EX02,adult,87.79676674,2.897293303,0,Centre,0
EX02,adult,88.79445727,2.93021709,0,Centre,0
EX02,adult,89.79214781,2.963140878,0,Centre,0
EX02,adult,90.78983834,2.996064665,0,Centre,0
EX02,adult,91.78752887,3.028988453,-0.022727273,Centre,0
EX02,adult,92.7852194,3.06191224,-0.045454545,Centre,0
EX02,adult,93.78290993,3.094836028,-0.068181818,Centre,0
EX02,adult,94.78060046,3.127759815,-0.090909091,Left,-1
EX02,adult,95.77829099,3.160683603,-0.113636364,Left,-1
EX02,adult,96.77598152,3.19360739,-0.136363636,Left,-1
EX02,adult,97.77367206,3.226531178,-0.159090909,Left,-1
EX02,adult,98.77136259,3.259454965,-0.181818182,Left,-1
EX02,adult,99.76905312,3.292378753,-0.204545455,Left,-1
EX02,adult,100.7667436,3.32530254,-0.227272727,Left,-1
EX02,adult,101.7644342,3.358226328,-0.25,Left,-1
EX02,adult,102.7621247,3.391150115,-0.272727273,Left,-1
EX02,adult,103.7598152,3.424073903,-0.295454545,Left,-1
EX02,adult,104.7575058,3.456997691,-0.318181818,Left,-1
EX02,adult,105.7551963,3.489921478,-0.340909091,Left,-1
EX02,adult,106.7528868,3.522845266,-0.363636364,Left,-1
EX02,adult,107.7505774,3.555769053,-0.386363636,Left,-1
EX02,adult,108.7482679,3.588692841,-0.409090909,Left,-1
EX02,adult,109.7459584,3.621616628,-0.431818182,Left,-1
EX02,adult,110.743649,3.654540416,-0.454545455,Left,-1
EX02,adult,111.7413395,3.687464203,-0.477272727,Left,-1
EX02,adult,112.73903,3.720387991,-0.5,Left,-1
EX02,adult,113.7367206,3.753311778,-0.522727273,Left,-1
EX02,adult,114.7344111,3.786235566,-0.545454545,Left,-1
EX02,adult,115.7321016,3.819159353,-0.568181818,Left,-1
EX02,adult,116.7297921,3.852083141,-0.590909091,Left,-1
EX02,adult,117.7274827,3.885006928,-0.613636364,Left,-1
EX02,adult,118.7251732,3.917930716,-0.636363636,Left,-1
EX02,adult,119.7228637,3.950854503,-0.659090909,Left,-1
EX02,adult,120.7205543,3.983778291,-0.681818182,Left,-1
EX02,adult,121.7182448,4.016702079,-0.704545455,Left,-1
EX02,adult,122.7159353,4.049625866,-0.727272727,Left,-1
EX02,adult,123.7136259,4.082549654,-0.75,Left,-1
EX02,adult,124.7113164,4.115473441,-0.772727273,Left,-1
EX02,adult,125.7090069,4.148397229,-0.795454545,Left,-1
EX02,adult,126.7066975,4.181321016,-0.818181818,Left,-1
EX02,adult,127.704388,4.214244804,-0.840909091,Left,-1
EX02,adult,128.7020785,4.247168591,-0.863636364,Left,-1
EX02,adult,129.6997691,4.280092379,-0.886363636,Left,-1
EX02,adult,130.6974596,4.313016166,-0.909090909,Left,-1
EX02,adult,131.6951501,4.345939954,-0.931818182,Left,-1
EX02,adult,132.6928406,4.378863741,-0.954545455,Left,-1
EX02,adult,133.6905312,4.411787529,-0.977272727,Left,-1
EX02,adult,134.6882217,4.444711316,-1,Left,-1
EX02,adult,135.6859122,4.477635104,-1,Left,-1
EX02,adult,136.6836028,4.510558891,-1,Left,-1
EX02,adult,137.6812933,4.543482679,-1,Left,-1
EX02,adult,138.6789838,4.576406467,-1,Left,-1
EX02,adult,139.6766744,4.609330254,-1,Left,-1
EX02,adult,140.6743649,4.642254042,-1,Left,-1
EX02,adult,141.6720554,4.675177829,-1,Left,-1
EX02,adult,142.669746,4.708101617,-1,Left,-1
EX02,adult,143.6674365,4.741025404,-1,Left,-1
EX02,adult,144.665127,4.773949192,-1,Left,-1
EX02,adult,145.6628176,4.806872979,-1,Left,-1
EX02,adult,146.6605081,4.839796767,-1,Left,-1
EX02,adult,147.6581986,4.872720554,-1,Left,-1
EX02,adult,148.6558891,4.905644342,-1,Left,-1
EX02,adult,149.6535797,4.938568129,-1,Left,-1
EX02,adult,150.6512702,4.971491917,-1,Left,-1
EX02,adult,151.6489607,5.004415704,-1,Left,-1
EX02,adult,152.6466513,5.037339492,-1,Left,-1
EX02,adult,153.6443418,5.070263279,-1,Left,-1
EX02,adult,154.6420323,5.103187067,-1,Left,-1
EX02,adult,155.6397229,5.136110855,-1,Left,-1
EX02,adult,156.6374134,5.169034642,-1,Left,-1
EX02,adult,157.6351039,5.20195843,-1,Left,-1
EX02,adult,158.6327945,5.234882217,-1,Left,-1
EX02,adult,159.630485,5.267806005,-1,Left,-1
EX02,adult,160.6281755,5.300729792,-1,Left,-1
EX02,adult,161.6258661,5.33365358,-1,Left,-1
EX02,adult,162.6235566,5.366577367,-1,Left,-1
EX02,adult,163.6212471,5.399501155,-1,Left,-1
EX02,adult,164.6189376,5.432424942,-1,Left,-1
EX02,adult,165.6166282,5.46534873,-0.977272727,Left,-1
EX02,adult,166.6143187,5.498272517,-0.954545455,Left,-1
EX02,adult,167.6120092,5.531196305,-0.931818182,Left,-1
EX02,adult,168.6096998,5.564120092,-0.909090909,Left,-1
EX02,adult,169.6073903,5.59704388,-0.886363636,Left,-1
EX02,adult,170.6050808,5.629967667,-0.863636364,Left,-1
EX02,adult,171.6027714,5.662891455,-0.840909091,Left,-1
EX02,adult,172.6004619,5.695815242,-0.818181818,Left,-1
EX02,adult,173.5981524,5.72873903,-0.795454545,Centre,0
EX02,adult,174.595843,5.761662818,-0.772727273,Centre,0
EX02,adult,175.5935335,5.794586605,-0.75,Centre,0
EX02,adult,176.591224,5.827510393,-0.727272727,Centre,0
EX02,adult,177.5889145,5.86043418,-0.704545455,Centre,0
EX02,adult,178.5866051,5.893357968,-0.681818182,Centre,0
EX02,adult,179.5842956,5.926281755,-0.659090909,Centre,0
EX02,adult,180.5819861,5.959205543,-0.636363636,Centre,0
EX02,adult,181.5796767,5.99212933,-0.613636364,Centre,0
EX02,adult,182.5773672,6.025053118,-0.590909091,Centre,0
EX02,adult,183.5750577,6.057976905,-0.568181818,Centre,0
EX02,adult,184.5727483,6.090900693,-0.545454545,Centre,0
EX02,adult,185.5704388,6.12382448,-0.522727273,Centre,0
EX02,adult,186.5681293,6.156748268,-0.5,Centre,0
EX02,adult,187.5658199,6.189672055,-0.477272727,Centre,0
EX02,adult,188.5635104,6.222595843,-0.454545455,Centre,0
EX02,adult,189.5612009,6.25551963,-0.431818182,Centre,0
EX02,adult,190.5588915,6.288443418,-0.409090909,Centre,0
EX02,adult,191.556582,6.321367206,-0.386363636,Centre,0
EX02,adult,192.5542725,6.354290993,-0.363636364,Centre,0
EX02,adult,193.551963,6.387214781,-0.340909091,Centre,0
EX02,adult,194.5496536,6.420138568,-0.318181818,Centre,0
EX02,adult,195.5473441,6.453062356,-0.295454545,Centre,0
EX02,adult,196.5450346,6.485986143,-0.272727273,Centre,0
EX02,adult,197.5427252,6.518909931,-0.25,Centre,0
EX02,adult,198.5404157,6.551833718,-0.227272727,Centre,0
EX02,adult,199.5381062,6.584757506,-0.204545455,Centre,0
EX02,adult,200.5357968,6.617681293,-0.181818182,Centre,0
EX02,adult,201.5334873,6.650605081,-0.159090909,Centre,0
EX02,adult,202.5311778,6.683528868,-0.136363636,Centre,0
EX02,adult,203.5288684,6.716452656,-0.113636364,Centre,0
EX02,adult,204.5265589,6.749376443,-0.090909091,Centre,0
EX02,adult,205.5242494,6.782300231,-0.068181818,Centre,0
EX02,adult,206.52194,6.815224018,-0.045454545,Centre,0
EX02,adult,207.5196305,6.848147806,-0.022727273,Centre,0
EX02,adult,208.517321,6.881071594,-0.022727273,Centre,0
EX02,adult,209.5150115,6.913995381,-0.022727273,Centre,0
EX02,adult,210.5127021,6.946919169,-0.022727273,Centre,0
EX02,adult,211.5103926,6.979842956,-0.022727273,Centre,0
EX02,adult,212.5080831,7.012766744,-0.022727273,Centre,0
EX02,adult,213.5057737,7.045690531,-0.022727273,Centre,0
EX02,adult,214.5034642,7.078614319,-0.022727273,Centre,0
EX02,adult,215.5011547,7.111538106,-0.022727273,Centre,0
EX02,adult,216.4988453,7.144461894,-0.022727273,Centre,0
EX02,adult,217.4965358,7.177385681,-0.022727273,Centre,0
EX02,adult,218.4942263,7.210309469,0,Centre,0
EX02,adult,219.4919169,7.243233256,0,Centre,0
EX02,adult,220.4896074,7.276157044,0,Centre,0
EX02,adult,221.4872979,7.309080831,0,Centre,0
EX02,adult,222.4849885,7.342004619,0,Centre,0
EX02,adult,223.482679,7.374928406,0,Centre,0
EX02,adult,224.4803695,7.407852194,0,Centre,0
EX02,adult,225.47806,7.440775982,0,Centre,0
EX02,adult,226.4757506,7.473699769,0,Centre,0
EX02,adult,227.4734411,7.506623557,0,Centre,0
EX02,adult,228.4711316,7.539547344,0,Blink,0
EX02,adult,229.4688222,7.572471132,0,Blink,0
EX02,adult,230.4665127,7.605394919,0,Blink,0
EX02,adult,231.4642032,7.638318707,0,Blink,0
EX02,adult,232.4618938,7.671242494,0,Centre,0
EX02,adult,233.4595843,7.704166282,0,Centre,0
EX02,adult,234.4572748,7.737090069,0,Centre,0
EX02,adult,235.4549654,7.770013857,0,Centre,0
EX02,adult,236.4526559,7.802937644,0,Centre,0
EX02,adult,237.4503464,7.835861432,0,Centre,0
EX02,adult,238.448037,7.868785219,0,Centre,0
EX02,adult,239.4457275,7.901709007,0,Centre,0
EX02,adult,240.443418,7.934632794,0,Centre,0
EX02,adult,241.4411085,7.967556582,0,Centre,0
EX02,adult,242.4387991,8.00048037,0,Centre,0
EX02,adult,243.4364896,8.033404157,0,Centre,0
EX02,adult,244.4341801,8.066327945,0,Centre,0
EX02,adult,245.4318707,8.099251732,0,Centre,0
EX02,adult,246.4295612,8.13217552,0,Centre,0
EX02,adult,247.4272517,8.165099307,0,Centre,0
EX02,adult,248.4249423,8.198023095,0,Right,1
EX02,adult,249.4226328,8.230946882,0.022727273,Right,1
EX02,adult,250.4203233,8.26387067,0.045454545,Right,1
EX02,adult,251.4180139,8.296794457,0.068181818,Right,1
EX02,adult,252.4157044,8.329718245,0.090909091,Right,1
EX02,adult,253.4133949,8.362642032,0.113636364,Right,1
EX02,adult,254.4110855,8.39556582,0.136363636,Right,1
EX02,adult,255.408776,8.428489607,0.159090909,Right,1
EX02,adult,256.4064665,8.461413395,0.181818182,Right,1
EX02,adult,257.404157,8.494337182,0.204545455,Right,1
EX02,adult,258.4018476,8.52726097,0.227272727,Right,1
EX02,adult,259.3995381,8.560184758,0.25,Right,1
EX02,adult,260.3972286,8.593108545,0.25,Right,1
EX02,adult,261.3949192,8.626032333,0.272727273,Right,1
EX02,adult,262.3926097,8.65895612,0.295454545,Right,1
EX02,adult,263.3903002,8.691879908,0.318181818,Right,1
EX02,adult,264.3879908,8.724803695,0.340909091,Right,1
EX02,adult,265.3856813,8.757727483,0.363636364,Right,1
EX02,adult,266.3833718,8.79065127,0.386363636,Right,1
EX02,adult,267.3810624,8.823575058,0.409090909,Right,1
EX02,adult,268.3787529,8.856498845,0.431818182,Right,1
EX02,adult,269.3764434,8.889422633,0.454545455,Right,1
EX02,adult,270.3741339,8.92234642,0.477272727,Right,1
EX02,adult,271.3718245,8.955270208,0.5,Right,1
EX02,adult,272.369515,8.988193995,0.522727273,Right,1
EX02,adult,273.3672055,9.021117783,0.545454545,Right,1
EX02,adult,274.3648961,9.05404157,0.568181818,Right,1
EX02,adult,275.3625866,9.086965358,0.590909091,Right,1
EX02,adult,276.3602771,9.119889145,0.613636364,Right,1
EX02,adult,277.3579677,9.152812933,0.636363636,Right,1
EX02,adult,278.3556582,9.185736721,0.636363636,Right,1
EX02,adult,279.3533487,9.218660508,0.659090909,Right,1
EX02,adult,280.3510393,9.251584296,0.681818182,Right,1
EX02,adult,281.3487298,9.284508083,0.704545455,Right,1
EX02,adult,282.3464203,9.317431871,0.727272727,Right,1
EX02,adult,283.3441109,9.350355658,0.75,Right,1
EX02,adult,284.3418014,9.383279446,0.772727273,Right,1
EX02,adult,285.3394919,9.416203233,0.795454545,Right,1
EX02,adult,286.3371824,9.449127021,0.818181818,Right,1
EX02,adult,287.334873,9.482050808,0.840909091,Right,1
EX02,adult,288.3325635,9.514974596,0.863636364,Right,1
EX02,adult,289.330254,9.547898383,0.886363636,Right,1
EX02,adult,290.3279446,9.580822171,0.909090909,Right,1
EX02,adult,291.3256351,9.613745958,0.931818182,Right,1
EX02,adult,292.3233256,9.646669746,0.954545455,Right,1
EX02,adult,293.3210162,9.679593533,0.977272727,Right,1
EX02,adult,294.3187067,9.712517321,1,Right,1
EX02,adult,295.3163972,9.745441109,1,Right,1
EX02,adult,296.3140878,9.778364896,1,Right,1
EX02,adult,297.3117783,9.811288684,1,Right,1
EX02,adult,298.3094688,9.844212471,1,Right,1
EX02,adult,299.3071594,9.877136259,1,Right,1
EX02,adult,300.3048499,9.910060046,1,Right,1
EX02,adult,301.3025404,9.942983834,1,Right,1
EX02,adult,302.3002309,9.975907621,1,Right,1
EX02,adult,303.2979215,10.00883141,1,Right,1
EX02,adult,304.295612,10.0417552,1,Right,1
EX02,adult,305.2933025,10.07467898,1,Right,1
EX02,adult,306.2909931,10.10760277,1,Right,1
EX02,adult,307.2886836,10.14052656,1,Right,1
EX02,adult,308.2863741,10.17345035,1,Right,1
EX02,adult,309.2840647,10.20637413,1,Right,1
EX02,adult,310.2817552,10.23929792,1,Right,1
EX02,adult,311.2794457,10.27222171,1,Right,1
EX02,adult,312.2771363,10.3051455,1,Right,1
EX02,adult,313.2748268,10.33806928,1,Right,1
EX02,adult,314.2725173,10.37099307,1,Right,1
EX02,adult,315.2702079,10.40391686,1,Right,1
EX02,adult,316.2678984,10.43684065,1,Right,1
EX02,adult,317.2655889,10.46976443,1,Right,1
EX02,adult,318.2632794,10.50268822,1,Right,1
EX02,adult,319.26097,10.53561201,1,Right,1
EX02,adult,320.2586605,10.5685358,1,Right,1
EX02,adult,321.256351,10.60145958,1,Right,1
EX02,adult,322.2540416,10.63438337,1,Right,1
EX02,adult,323.2517321,10.66730716,1,Right,1
EX02,adult,324.2494226,10.70023095,1,Right,1
EX02,adult,325.2471132,10.73315473,1,Right,1
EX02,adult,326.2448037,10.76607852,1,Right,1
EX02,adult,327.2424942,10.79900231,1,Right,1
EX02,adult,328.2401848,10.8319261,1,Right,1
EX02,adult,329.2378753,10.86484988,1,Right,1
EX02,adult,330.2355658,10.89777367,1,Centre,0
EX02,adult,331.2332564,10.93069746,1,Centre,0
EX02,adult,332.2309469,10.96362125,1,Centre,0
EX02,adult,333.2286374,10.99654503,1,Centre,0
EX02,adult,334.2263279,11.02946882,0.977272727,Centre,0
EX02,adult,335.2240185,11.06239261,0.954545455,Centre,0
EX02,adult,336.221709,11.0953164,0.931818182,Centre,0
EX02,adult,337.2193995,11.12824018,0.909090909,Centre,0
EX02,adult,338.2170901,11.16116397,0.886363636,Centre,0
EX02,adult,339.2147806,11.19408776,0.886363636,Centre,0
EX02,adult,340.2124711,11.22701155,0.863636364,Centre,0
EX02,adult,341.2101617,11.25993533,0.840909091,Centre,0
EX02,adult,342.2078522,11.29285912,0.818181818,Centre,0
EX02,adult,343.2055427,11.32578291,0.795454545,Centre,0
EX02,adult,344.2032333,11.3587067,0.772727273,Centre,0
EX02,adult,345.2009238,11.39163048,0.75,Centre,0
EX02,adult,346.1986143,11.42455427,0.727272727,Centre,0
EX02,adult,347.1963048,11.45747806,0.704545455,Centre,0
EX02,adult,348.1939954,11.49040185,0.681818182,Centre,0
EX02,adult,349.1916859,11.52332564,0.659090909,Centre,0
EX02,adult,350.1893764,11.55624942,0.636363636,Centre,0
EX02,adult,351.187067,11.58917321,0.613636364,Centre,0
EX02,adult,352.1847575,11.622097,0.590909091,Centre,0
EX02,adult,353.182448,11.65502079,0.568181818,Centre,0
EX02,adult,354.1801386,11.68794457,0.545454545,Centre,0
EX02,adult,355.1778291,11.72086836,0.522727273,Centre,0
EX02,adult,356.1755196,11.75379215,0.5,Centre,0
EX02,adult,357.1732102,11.78671594,0.5,Centre,0
EX02,adult,358.1709007,11.81963972,0.477272727,Centre,0
EX02,adult,359.1685912,11.85256351,0.454545455,Centre,0
EX02,adult,360.1662818,11.8854873,0.431818182,Centre,0
EX02,adult,361.1639723,11.91841109,0.409090909,Centre,0
EX02,adult,362.1616628,11.95133487,0.386363636,Centre,0
EX02,adult,363.1593533,11.98425866,0.363636364,Centre,0
EX02,adult,364.1570439,12.01718245,0.340909091,Centre,0
EX02,adult,365.1547344,12.05010624,0.318181818,Centre,0
EX02,adult,366.1524249,12.08303002,0.295454545,Centre,0
EX02,adult,367.1501155,12.11595381,0.272727273,Centre,0
EX02,adult,368.147806,12.1488776,0.25,Centre,0
EX02,adult,369.1454965,12.18180139,0.227272727,Centre,0
EX02,adult,370.1431871,12.21472517,0.204545455,Centre,0
EX02,adult,371.1408776,12.24764896,0.181818182,Centre,0
EX02,adult,372.1385681,12.28057275,0.159090909,Centre,0
EX02,adult,373.1362587,12.31349654,0.136363636,Centre,0
EX02,adult,374.1339492,12.34642032,0.113636364,Centre,0
EX02,adult,375.1316397,12.37934411,0.113636364,Centre,0
EX02,adult,376.1293303,12.4122679,0.090909091,Centre,0
EX02,adult,377.1270208,12.44519169,0.068181818,Centre,0
EX02,adult,378.1247113,12.47811547,0.045454545,Centre,0
EX02,adult,379.1224018,12.51103926,0,Centre,0
EX02,adult,380.1200924,12.54396305,0,Centre,0
EX02,adult,381.1177829,12.57688684,0,Centre,0
EX02,adult,382.1154734,12.60981062,0,Centre,0
EX02,adult,383.113164,12.64273441,0,Centre,0
EX02,adult,384.1108545,12.6756582,0,Centre,0
EX02,adult,385.108545,12.70858199,0,Centre,0
EX02,adult,386.1062356,12.74150577,0,Centre,0
EX02,adult,387.1039261,12.77442956,0,Centre,0
EX02,adult,388.1016166,12.80735335,0,Centre,0
EX02,adult,389.0993072,12.84027714,0,Centre,0
EX02,adult,390.0969977,12.87320092,0,Centre,0
EX02,adult,391.0946882,12.90612471,0,Centre,0
EX02,adult,392.0923788,12.9390485,0,Centre,0
EX02,adult,393.0900693,12.97197229,0,Centre,0
EX02,adult,394.0877598,13.00489607,0,Centre,0
EX02,adult,395.0854503,13.03781986,0,Centre,0
EX02,adult,396.0831409,13.07074365,0,Centre,0
EX02,adult,397.0808314,13.10366744,0,Centre,0
EX02,adult,398.0785219,13.13659122,0,Centre,0
EX02,adult,399.0762125,13.16951501,0,Centre,0
EX02,adult,400.073903,13.2024388,0,Centre,0
EX02,adult,401.0715935,13.23536259,0,Centre,0
EX02,adult,402.0692841,13.26828637,0,Centre,0
EX02,adult,403.0669746,13.30121016,0,Centre,0
EX02,adult,404.0646651,13.33413395,0,Centre,0
EX02,adult,405.0623557,13.36705774,0,Centre,0
EX02,adult,406.0600462,13.39998152,0,Centre,0
EX02,adult,407.0577367,13.43290531,0,Centre,0
EX02,adult,408.0554273,13.4658291,0,Centre,0
EX02,adult,409.0531178,13.49875289,0,Centre,0
EX02,adult,410.0508083,13.53167667,0,Centre,0
EX02,adult,411.0484988,13.56460046,0,Centre,0
EX02,adult,412.0461894,13.59752425,0,Centre,0
EX02,adult,413.0438799,13.63044804,0,Centre,0
EX02,adult,414.0415704,13.66337182,0,Centre,0
EX02,adult,415.039261,13.69629561,0,Centre,0
EX02,adult,416.0369515,13.7292194,0,Centre,0
EX02,adult,417.034642,13.76214319,0,Centre,0
EX02,adult,418.0323326,13.79506697,0,Centre,0
EX02,adult,419.0300231,13.82799076,0,Centre,0
EX02,adult,420.0277136,13.86091455,0,Centre,0
EX02,adult,421.0254042,13.89383834,0,Centre,0
EX02,adult,422.0230947,13.92676212,0,Centre,0
EX02,adult,423.0207852,13.95968591,0,Centre,0
EX02,adult,424.0184758,13.9926097,0,Centre,0
EX02,adult,425.0161663,14.02553349,0,Centre,0
EX02,adult,426.0138568,14.05845727,0,Centre,0
EX02,adult,427.0115473,14.09138106,0,Centre,0
EX02,adult,428.0092379,14.12430485,0,Centre,0
EX02,adult,429.0069284,14.15722864,0,Centre,0
EX02,adult,430.0046189,14.19015242,0,Centre,0
EX02,adult,431.0023095,14.22307621,0,Centre,0
EX02,adult,432,14.256,0,NA,0
EX03,adult,0,0,0,Centre,0
EX03,adult,1,0.033,0,Centre,0
EX03,adult,2,0.066,0,Centre,0
EX03,adult,3,0.099,0,Centre,0
EX03,adult,4,0.132,0,Centre,0
EX03,adult,5,0.165,0,Centre,0
EX03,adult,6,0.198,0,Centre,0
EX03,adult,7,0.231,0,Centre,0
EX03,adult,8,0.264,0,Centre,0
EX03,adult,9,0.297,0,Centre,0
EX03,adult,10,0.33,0,Centre,0
EX03,adult,11,0.363,0,Centre,0
EX03,adult,12,0.396,0,Centre,0
EX03,adult,13,0.429,0,Centre,0
EX03,adult,14,0.462,0,Centre,0
EX03,adult,15,0.495,0,Centre,0
EX03,adult,16,0.528,0,Centre,0
EX03,adult,17,0.561,0,Centre,0
EX03,adult,18,0.594,0,Centre,0
EX03,adult,19,0.627,0,Centre,0
EX03,adult,20,0.66,0,Centre,0
EX03,adult,21,0.693,0,Centre,0
EX03,adult,22,0.726,0,Centre,0
EX03,adult,23,0.759,0,Centre,0
EX03,adult,24,0.792,0,Centre,0
EX03,adult,25,0.825,0,Centre,0
EX03,adult,26,0.858,0,Centre,0
EX03,adult,27,0.891,0,Centre,0
EX03,adult,28,0.924,0,Centre,0
EX03,adult,29,0.957,0,Centre,0
EX03,adult,30,0.99,0,Centre,0
EX03,adult,31,1.023,0,Centre,0
EX03,adult,32,1.056,0,Centre,0
EX03,adult,33,1.089,0,Centre,0
EX03,adult,34,1.122,0,Centre,0
EX03,adult,35,1.155,0,Centre,0
EX03,adult,36,1.188,0,Centre,0
EX03,adult,37,1.221,0,Centre,0
EX03,adult,38,1.254,0,Centre,0
EX03,adult,39,1.287,0,Centre,0
EX03,adult,40,1.32,0,Centre,0
EX03,adult,41,1.353,0,Centre,0
EX03,adult,42,1.386,0,Centre,0
EX03,adult,43,1.419,0,Centre,0
EX03,adult,44,1.452,0,Centre,0
EX03,adult,45,1.485,0,Centre,0
EX03,adult,46,1.518,0,Centre,0
EX03,adult,47,1.551,0,Centre,0
EX03,adult,48,1.584,0,Centre,0
EX03,adult,49,1.617,0,Centre,0
EX03,adult,50,1.65,0,Centre,0
EX03,adult,51,1.683,0,Centre,0
EX03,adult,52,1.716,0,Centre,0
EX03,adult,53,1.749,0,Centre,0
EX03,adult,54,1.782,0,Centre,0
EX03,adult,55,1.815,0,Centre,0
EX03,adult,56,1.848,0,Centre,0
EX03,adult,57,1.881,0,Centre,0
EX03,adult,58,1.914,0,Centre,0
EX03,adult,59,1.947,0,Centre,0
EX03,adult,60,1.98,0,Centre,0
EX03,adult,61,2.013,0,Centre,0
EX03,adult,62,2.046,0,Centre,0
EX03,adult,63,2.079,0,Centre,0
EX03,adult,64,2.112,0,Centre,0
EX03,adult,65,2.145,0,Centre,0
EX03,adult,66,2.178,0,Centre,0
EX03,adult,67,2.211,0,Centre,0
EX03,adult,68,2.244,0,Centre,0
EX03,adult,69,2.277,0,Centre,0
EX03,adult,70,2.31,0,Centre,0
EX03,adult,71,2.343,0,Centre,0
EX03,adult,72,2.376,0,Centre,0
EX03,adult,73,2.409,0,Centre,0
EX03,adult,74,2.442,0,Centre,0
EX03,adult,75,2.475,0,Centre,0
EX03,adult,76,2.508,0,Centre,0
EX03,adult,77,2.541,0,Centre,0
EX03,adult,78,2.574,0,Centre,0
EX03,adult,79,2.607,0,Centre,0
EX03,adult,80,2.64,0,Centre,0
EX03,adult,81,2.673,0,Centre,0
EX03,adult,82,2.706,0,Centre,0
EX03,adult,83,2.739,0,Centre,0
EX03,adult,84,2.772,0,Centre,0
EX03,adult,85,2.805,0,Centre,0
EX03,adult,86,2.838,0,Centre,0
EX03,adult,87,2.871,0,Centre,0
EX03,adult,88,2.904,0,Centre,0
EX03,adult,89,2.937,0,Centre,0
EX03,adult,90,2.97,0,Centre,0
EX03,adult,91,3.003,0,Centre,0
EX03,adult,92,3.036,-0.022727273,Centre,0
EX03,adult,93,3.069,-0.045454545,Centre,0
EX03,adult,94,3.102,-0.068181818,Left,-1
EX03,adult,95,3.135,-0.090909091,Left,-1
EX03,adult,96,3.168,-0.113636364,Left,-1
EX03,adult,97,3.201,-0.136363636,Left,-1
EX03,adult,98,3.234,-0.159090909,Left,-1
EX03,adult,99,3.267,-0.181818182,Left,-1
EX03,adult,100,3.3,-0.204545455,Left,-1
EX03,adult,101,3.333,-0.227272727,Left,-1
EX03,adult,102,3.366,-0.25,Left,-1
EX03,adult,103,3.399,-0.272727273,Left,-1
EX03,adult,104,3.432,-0.295454545,Left,-1
EX03,adult,105,3.465,-0.318181818,Left,-1
EX03,adult,106,3.498,-0.340909091,Left,-1
EX03,adult,107,3.531,-0.363636364,Left,-1
EX03,adult,108,3.564,-0.386363636,Left,-1
EX03,adult,109,3.597,-0.409090909,Left,-1
EX03,adult,110,3.63,-0.431818182,Left,-1
EX03,adult,111,3.663,-0.454545455,Left,-1
EX03,adult,112,3.696,-0.477272727,Left,-1
EX03,adult,113,3.729,-0.5,Left,-1
EX03,adult,114,3.762,-0.522727273,Left,-1
EX03,adult,115,3.795,-0.545454545,Left,-1
EX03,adult,116,3.828,-0.568181818,Left,-1
EX03,adult,117,3.861,-0.590909091,Left,-1
EX03,adult,118,3.894,-0.613636364,Left,-1
EX03,adult,119,3.927,-0.636363636,Left,-1
EX03,adult,120,3.96,-0.659090909,Left,-1
EX03,adult,121,3.993,-0.681818182,Left,-1
EX03,adult,122,4.026,-0.704545455,Left,-1
EX03,adult,123,4.059,-0.727272727,Left,-1
EX03,adult,124,4.092,-0.75,Left,-1
EX03,adult,125,4.125,-0.772727273,Left,-1
EX03,adult,126,4.158,-0.795454545,Left,-1
EX03,adult,127,4.191,-0.818181818,Left,-1
EX03,adult,128,4.224,-0.840909091,Left,-1
EX03,adult,129,4.257,-0.863636364,Left,-1
EX03,adult,130,4.29,-0.886363636,Left,-1
EX03,adult,131,4.323,-0.909090909,Left,-1
